protocol_id,x,elem_id,text,segmentation,speaker,comments,facs,github
prot-1898--ak--16,3,i-PKNkD7Kdi4eBTaCQE6si81,Föredrogs och b,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L197
prot-1898--ak--16,3,i-CSmTXV1Kbu2HJ8HoXn9wdn,§ 7.,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L205
prot-1898--ak--16,3,i-VDBFU72LKdowxwENEai2c7,Till kammarens ,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L208
prot-1898--ak--16,3,i-VjYqUxFFZuk3CuvcUgqzSh,Utskottet hemst,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L213
prot-1898--ak--16,3,i-GV1H2T8zcRmqEqc71m1kwL,§ 15.,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L222
prot-1898--ak--16,3,i-LfZvUdbLuPK8ScBpEAEe9m,1. Val till rik,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L225
prot-1898--ak--16,3,i-WDzLfdKahwYXxRSj9fRiYp,2. Förordnar Ko,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L229
prot-1898--ak--16,3,i-YJY8TxGrfbeUvesxxeH4Tx,Efter uppläsand,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L235
prot-1898--ak--16,3,i-C2i1Ru4ZBc21uStbDZFnPH,Friberre von Sc,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L238
prot-1898--ak--16,3,i-JwCwDvvbMvDBfWRj4oyEXe,"Herr talman, mi",,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L242
prot-1898--ak--16,3,i-XdNsZYScSDsbNcCsiYxQkZ,"Jag tror dock, ",,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L258
prot-1898--ak--16,3,i-WtUuHsXX9ehrrUkihNd7dY,N:o 16.,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L263
prot-1898--ak--16,3,i-7PTBU1jovbrAFTCMkXkenm,Om ändrad tid f,,,,https://betalab.kb.se/prot-1898--ak--16/prot_1898__ak__16-002.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--16.xml#L266
prot-1898--ak--2,13,i-ULxDtmYK1RTtMzErVHr9Gc,Mandacen den 24,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1008
prot-1898--ak--2,13,i-CZMFXfYB7ztiCLXwuek2ic,men intiyter fö,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1012
prot-1898--ak--2,13,i-2U57tw9SQSNRTbYmqbsSiQ,Den här af mig ,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1037
prot-1898--ak--2,13,i-E663zbcbGz8dPPZ5mFR3dK,Fördelarne at r,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1052
prot-1898--ak--2,13,i-DJh5NyUPuicE3SXTWe37aJ,Det finnes sålu,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1066
prot-1898--ak--2,13,i-SFaM5froSko5h76gvxRrgz,(Genom statsreg,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1076
prot-1898--ak--2,13,i-LwdW1hPe2nJ4tkTZ8xrZtY,N:o 2.,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1083
prot-1898--ak--2,13,i-5jqMJcxvu5pbtZy4igF415,Remiss af stats,,,,https://betalab.kb.se/prot-1898--ak--2/prot_1898__ak__2-012.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--2.xml#L1086
prot-1898--ak--37,61,i-Du1fyWsbErpQsLtYDjgySC,Lördagen den 7 ,,,,https://betalab.kb.se/prot-1898--ak--37/prot_1898__ak__37-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--37.xml#L5345
prot-1898--ak--37,61,i-GpWw3VWpKKeeEgVKRi3zNJ,skala än nu ske,,,,https://betalab.kb.se/prot-1898--ak--37/prot_1898__ak__37-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--37.xml#L5349
prot-1898--ak--37,61,i-FUFoCTCKchc6qaSiNR2Hha,Herr Petri:,,,,https://betalab.kb.se/prot-1898--ak--37/prot_1898__ak__37-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--37.xml#L5391
prot-1898--ak--37,61,i-V4FkatrFQP8Lvev79fBREQ,"Jag tror, att j",,,,https://betalab.kb.se/prot-1898--ak--37/prot_1898__ak__37-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--37.xml#L5395
prot-1898--ak--37,61,i-TuJurWQ16cbFTwfLFub8Dz,Sedan öfverlägg,,,,https://betalab.kb.se/prot-1898--ak--37/prot_1898__ak__37-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--37.xml#L5400
prot-1898--ak--37,61,i-GtEtz3Mf69nFrEYjEnctN8,Andra Kammarens,,,,https://betalab.kb.se/prot-1898--ak--37/prot_1898__ak__37-060.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1898/prot-1898--ak--37.xml#L5408
prot-1899--fk--25,27,i-GhEAYmYknURo5oBATvsusr,Onsdagen den 3 ,,,,https://betalab.kb.se/prot-1899--fk--25/prot_1899__fk__25-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1899/prot-1899--fk--25.xml#L2121
prot-1899--fk--25,27,i-RbCvEHi8suVmqCBimpjbSf,derigenom får e,,,,https://betalab.kb.se/prot-1899--fk--25/prot_1899__fk__25-026.jp2/_view,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/curation-1890s/corpus/protocols/1899/prot-1899--fk--25.xml#L2125
