protocol_id,elem_id,segmentation,comments,text,link,subset
prot-1971--129,i-138r9mUetY5rcFQNX5ZNR,,,utbyggnaden av Marvikens kraftstation,https://betalab.kb.se/prot-1971--129/prot_1971__129-087.jp2/_view,prot-1971--e
prot-1972--9,i-11aPGtQKsKudC89k45cf3,,,Nr 340 av herr Olsson i Kil m. fl. om ökning av anslaget till Bidrag till ungdomsorganisationernas lokala verksamhet,https://betalab.kb.se/prot-1972--9/prot_1972__9-006.jp2/_view,prot-1972--e
prot-1972--73,i-11iNDUzVRfZE2GpgjdvRQ,,,"2) under punkten H 6 Bidrag till hälsooch sjukvård för studerande anvisade ett förslagsanslag av 1 650 000 kronor, ett i förhållande till Kungl. Maj:ts förslag med 120 000 kronor förhöjt bidrag,",https://betalab.kb.se/prot-1972--73/prot_1972__73-054.jp2/_view,prot-1972--e
prot-1972--134,i-11pEv4FwXHtDSoe9z8Bm7,,,"§ 14 Ang. uppföljningen av riksdagens beslut om lagstadgad 18-årsgräns för utminutering och utskänkning av mellanöl, m. m.",https://betalab.kb.se/prot-1972--134/prot_1972__134-021.jp2/_view,prot-1972--e
prot-1973--33,i-115pYgSkHZXSX7bDwPhy3,,,Sänkning av ålders-,https://betalab.kb.se/prot-1973--33/prot_1973__33-082.jp2/_view,prot-1973--e
prot-1973--143,i-1127hQWbMC32HzGybXuAei,,,Fredagen den,https://betalab.kb.se/prot-1973--143/prot_1973__143-040.jp2/_view,prot-1973--e
prot-1973--125,i-15sD55ZjSMuSB5urUFU8P,,,Nr 122-126,https://betalab.kb.se/prot-1973--125/prot_1973__125-012.jp2/_view,prot-1973--e
prot-1974--91,i-11qJ8XgPrGsyVRFuazt99,,,"Herr talman! Det är bra att herr Wijkman nu så klart erkänner fördelarna i det studiemedelssystem vi här diskuterar och inte vidhåller idén att banklån skulle vara bättre. Det är inte ens hugget som stucket, herr Wijkman, utan det här lånesystemet är verkligen förmånligare. Det tycker jag att vi har skyldighet att upplysa studenter och andra om, så att de inte vilseleds. I själva verket får de ökade kostnader om de väljer att gå den andra vägen.",https://betalab.kb.se/prot-1974--91/prot_1974__91-132.jp2/_view,prot-1974--e
prot-1974--139,i-112XaQn4YYQmgAS4ASZz8c,,,Nr 139 Tisdagen den,https://betalab.kb.se/prot-1974--139/prot_1974__139-074.jp2/_view,prot-1974--e
prot-1974--61,i-112cWAQzh9rnoighepemuh,,,Herr WERNER i Malmö (m):,https://betalab.kb.se/prot-1974--61/prot_1974__61-020.jp2/_view,prot-1974--e
prot-197576--13,i-112Y9zFHAbieqVpzv74pkv,,,Nr 13 Torsdagen den,https://betalab.kb.se/prot-197576--13/prot_197576__13-073.jp2/_view,prot-1975--e
prot-1975--93,i-13S79qYXjzUKPkMnZPPkL,,,I enlighet härmed blev följande voteringsproposition uppläst och godkänd:,https://betalab.kb.se/prot-1975--93/prot_1975__93-029.jp2/_view,prot-1975--e
prot-197576--35,i-13jZ9aAuC93mdoyPTfDT8,,,Herr BERNDTSON (vpk):,https://betalab.kb.se/prot-197576--35/prot_197576__35-080.jp2/_view,prot-1975--e
prot-197677--84,i-19X6McoNiJPm7NQkHSCgB,,,Nr 84,https://betalab.kb.se/prot-197677--84/prot_197677__84-083.jp2/_view,prot-1976--e
prot-197677--28,i-1H5Sez2XnPdKHgCDgXckx,,,Föredrogs utbildningsutskottets betänkande 1976/77:4 med anledning av motioner om lokaliseringen av det norra skogsinstitutet.,https://betalab.kb.se/prot-197677--28/prot_197677__28-044.jp2/_view,prot-1976--e
prot-197677--84,i-1QhEVL7nGFMCjaCPsuh2z,,,om staten producerade läromedlen. Man måste göra en sådan jämförelse = heter m. m.,https://betalab.kb.se/prot-197677--84/prot_197677__84-048.jp2/_view,prot-1976--e
prot-197778--51,i-131UwRcVqpWwBgdQ1Mj9Q,,,183,https://betalab.kb.se/prot-197778--51/prot_197778__51-001.jp2/_view,prot-1977--e
prot-197778--46,i-13rxHs64zSXiyt1Ng1k91,,,Jag anser att detta får inte vara något skäl att invänta vad som kan ske på det nordiska planet. Tvärtom skulle säkerligen ett svenskt utredningsarbete på detta område kraftigt stimulera det arbete som förbereds att gälla hela den nordiska kulturkretsen.,https://betalab.kb.se/prot-197778--46/prot_197778__46-035.jp2/_view,prot-1977--e
prot-197778--29,i-15GBCgPpkUc6Fm7ABq22a,,,"De medelstora svenska varv som jag har varit i kontakt med har inte varit helt nöjda med anbudsförfarandet och med de utsända ritningarna. Varje varv arbetar efter sina förutsättningar. När man beställer fartyg brukar man inte bara skicka ut ritningar på ett fartyg med en viss utformning, utan beställningen brukar göras i samråd mellan eventuell byggare och beställare. Då kan man göra konstruktionsändringar med tanke på betingelserna för det varv det gäller, och man kan därigenom komma ned i ett väsentligt lägre pris.",https://betalab.kb.se/prot-197778--29/prot_197778__29-006.jp2/_view,prot-1977--e
prot-197879--33,i-1B8DnkDjBXsm8GeXWb7Jx,,,"Jag har i mitt anförande låtit tona fram en viss tvekan, och jag skall uppmärksamt följa utvecklingen. Visar den sig inte vara effektiv, återstår bara möjligheten att verka för att den här frågan återigen kommer under riksdagens prövning.",https://betalab.kb.se/prot-197879--33/prot_197879__33-027.jp2/_view,prot-1978--e
prot-197879--40,i-1EzY3DSvBLAP5vzsG3h65,,,HANS GUSTAFSSON (s):,https://betalab.kb.se/prot-197879--40/prot_197879__40-012.jp2/_view,prot-1978--e
prot-197879--23,i-1JXmrq8sSPcZpUWFa2P3x,,,1978/79:23 Nr 23,https://betalab.kb.se/prot-197879--23/prot_197879__23-004.jp2/_view,prot-1978--e
prot-197980--47,i-11g9V5ouFMbi8iecfFKcx,,,"stabilisera ekonomin, m. m.",https://betalab.kb.se/prot-197980--47/prot_197980__47-040.jp2/_view,prot-1979--e
prot-197980--49,i-14RfyvVTvvMKCfr6eZcfv,,,Motionärerna tar upp problemet och säger att det sannolikt krävs en kommunal tillståndsprövning av all nyetablering och utbyggnad av detaljhandeln med livsmedel enligt särskild lag.,https://betalab.kb.se/prot-197980--49/prot_197980__49-082.jp2/_view,prot-1979--e
prot-197980--19,i-161hnAJBJNESePyaPto5g,,,"Bostadsoch byggnadspolitiken i vårt land kännetecknas av mängder av lagar, författningar och regleringar, som till en mycket stor del är onödiga och för många framstår som direkt medborgarfientliga. De utgör inte bara en djungel av krångligheter och byråkrati, de reser också hinder för medborgarnas önskemål och möjligheter att få bygga och bo. Och detta hinder har man ställt upp mot både det permanenta boendet och fritidsboendet.",https://betalab.kb.se/prot-197980--19/prot_197980__19-069.jp2/_view,prot-1979--e
prot-198081--23,i-14L9F3D5kxJPpDf5ger6V,,,113 av Gabriel Romanus (fp) till budgetministern om basbeloppets betydelse för socialt svaga grupper:,https://betalab.kb.se/prot-198081--23/prot_198081__23-040.jp2/_view,prot-1980--e
prot-198081--39,i-15FQZQyiHyB7PwALBp2aj,,,Tisdagen den 2 december 1980,https://betalab.kb.se/prot-198081--39/prot_198081__39-036.jp2/_view,prot-1980--e
prot-198081--34,i-177Gyw4cp7eMha7A1Zo1X,,,Nr 34,https://betalab.kb.se/prot-198081--34/prot_198081__34-049.jp2/_view,prot-1980--e
prot-198182--34,i-11DJeggLhcLLMpiYHqD2c,,,Tisdagen den,https://betalab.kb.se/prot-198182--34/prot_198182__34-011.jp2/_view,prot-1981--e
prot-198182--8,i-13skFQA8ufW91GMvRfBVw,,,Detta kommer att ställa stora krav på den sociala hemtjänsten. Många kommuner söker sig fram efter olika modeller för att finna former som bäst passar i deras situation och för att finna t. ex. möjligheter till samarbete mellan hemtjänsten och hemsjukvården.,https://betalab.kb.se/prot-198182--8/prot_198182__8-039.jp2/_view,prot-1981--e
prot-198182--53,i-14WQQCDbzyy4LdJi4S4d2,,,16 december 1981 Anf. 70 ANNA WOHLIN-ANDERSSON (c) replik:,https://betalab.kb.se/prot-198182--53/prot_198182__53-065.jp2/_view,prot-1981--e
prot-198283--24,i-11BTwNsndrdac6T3XEyvf,,,| I den proposition som nu läggs fram besannas våra farhågor.,https://betalab.kb.se/prot-198283--24/prot_198283__24-023.jp2/_view,prot-1982--e
prot-198283--21,i-16KJ6HUov6FTw48ebNTo7,,,Nr 21,https://betalab.kb.se/prot-198283--21/prot_198283__21-023.jp2/_view,prot-1982--e
prot-198283--43,i-17NANYrGUDE2U4BWkpDYj,,,"Denna del av utskottets skrivning har tillkommit därför att utskottet hade att yttra sig över en moderat motion. Om vår enda uppgift hade varit att ta ställning till en förlängning av den allmänna prisregleringslagen, hade det inte varit något problem. Jag tycker fortfarande att det är fel av Lars Tobisson att försöka dra upp en skiljelinje mellan oss när det gäller den allmänna synen på prispolitiken och frågan om man vill förlänga den allmänna prisregleringslagen eller inte. Det är obestridligen så att man om man inte förlänger den här bemyndigandelagen har berövat regeringen alla möjligheter till snabba prispolitiska ingripanden.",https://betalab.kb.se/prot-198283--43/prot_198283__43-095.jp2/_view,prot-1982--e
prot-198384--9,i-113WQJMd9c3YphDRT6vCg,,,"I detta sammanhang finns det skäl att påminna om att inkomstskatten nästa år stiger med över 2,5 miljarder kronor, därför att skatteskalans inflationsskydd har beskurits. Det skedde som bekant i skatteuppgörelsen den underbara natten 1981 mellan socialdemokraterna, centern och folkpartiet. Denna skatteskärpning skall läggas till den automatiska höjning på 1,5 miljarder som inträffat redan i år, alltså tillhopa över 4 miljarder.",https://betalab.kb.se/prot-198384--9/prot_198384__9-066.jp2/_view,prot-1983--e
prot-198384--51,i-16h7iXTFHfaMqgccwRkgF,,,Enligt vår mening bör avdrag beviljas för alla dagar då bil används i tjänsten. Därvid skall också behovet av beredskap för att företa resor i serviceyrken beaktas.,https://betalab.kb.se/prot-198384--51/prot_198384__51-025.jp2/_view,prot-1983--e
prot-198384--18,i-17GF7zSnG1RbdQABSWZjN,,,14,https://betalab.kb.se/prot-198384--18/prot_198384__18-013.jp2/_view,prot-1983--e
prot-198485--27,i-11a9fPvKorZhHRkLUaSNz,,,"Anér, Kerstin (fp) 142, 143",https://betalab.kb.se/prot-198485--27/prot_198485__27-113.jp2/_view,prot-1984--e
prot-198485--49,i-136eX8gHmSL3a1ZswzdGs,,,"ES , d 3 Ed = rörande krigsmate- Herr talman! Vi har här att behandla ett betänkande från utrikesutskottet S rielexport",https://betalab.kb.se/prot-198485--49/prot_198485__49-077.jp2/_view,prot-1984--e
prot-198485--38,i-13v44kLsT433Y6v3rHFoT,,,4 Riksdagens protokoll 1984/85:38-39,https://betalab.kb.se/prot-198485--38/prot_198485__38-049.jp2/_view,prot-1984--e
prot-198586--21,i-11JXZU6w9BecaRQpNt8rH,,,Protokoll 1985/86:19-21,https://betalab.kb.se/prot-198586--21/prot_198586__21-000.jp2/_view,prot-1985--e
prot-198586--43,i-1123i6P9yYrBBkdjaDFioe,,,"domaren måste ändock tänka historiskt, sociologiskt och filosofiskt.",https://betalab.kb.se/prot-198586--43/prot_198586__43-057.jp2/_view,prot-1985--e
prot-198586--53,i-13YrXUEGss9HuqGsSHd9y,,,"En eventuell textning skall alltså ske i Finland. Kostnaderna för textning är inte utredda, och inte heller har man tagit ställning till vem som skall svara för finansieringen. Det är vidare tveksamt om lagens krav att programmen skall överensstämma med det som sänds i Finland är uppfyllda om programmen förses med svensk text. Textsättning torde även kunna leda till svårigheter i upphovsrättsligt hänseende.",https://betalab.kb.se/prot-198586--53/prot_198586__53-009.jp2/_view,prot-1985--e
prot-198687--29,i-14AKCpB5EwzViG3sJQJpY,,,Prot. 1986/87:29 19 november 1986,https://betalab.kb.se/prot-198687--29/prot_198687__29-110.jp2/_view,prot-1986--e
prot-198687--12,i-18tj7hGHczAy7mTq1FbBG,,,En regerings uppgift inför en avtalsrörelse är snarare att försöka sprida kunskaper om sådana här samband än att skapa orimliga föreställningar om vad som är önskvärt och möjligt. På den punkten har regeringen misslyckats. Däri ligger dess viktigaste skuld till den arbetsmarknadskonflikt som vi nu bevittnar.,https://betalab.kb.se/prot-198687--12/prot_198687__12-014.jp2/_view,prot-1986--e
prot-198687--14,i-1AMtB2C32mEZTC1A1exPB,,,"Jag vidhåller dock min tidigare fråga: När kan vi få besked om en långsiktigare planering för att stilla samernas oro och för att trygga deras fortsatta bedrivande av renskötsel i de aktuella områdena? På längre sikt kan man ju inte fortsätta att betala ut ersättning för renar som grävs ner, utan man måste komma med något mer konstruktivt. Min fråga var alltså: När kan vi få ett sådant svar? Det är ju i allra högsta grad brådskande.",https://betalab.kb.se/prot-198687--14/prot_198687__14-112.jp2/_view,prot-1986--e
prot-198788--21,i-1127bGUoGtyfwEFHcEjNUP,,,Vissa kyrkliga frågor,https://betalab.kb.se/prot-198788--21/prot_198788__21-116.jp2/_view,prot-1987--e
prot-198788--31,i-18TjbvPzwW5NHiYeBs6Mu,,,Av någon anledning hade TV-Aktuellt häromkvällen en nyhet där man påstod att regeringen tagit ställning. Som tur var tittade socialministern på TV just då och kunde därför omgående och förtjänstfullt klargöra att nyheten inte var verklighetsförankrad. Inom parentes kan också konstateras att TV-Aktuellt inte därefter närmare försökt att styrka sin nyhet.,https://betalab.kb.se/prot-198788--31/prot_198788__31-087.jp2/_view,prot-1987--e
prot-198788--46,i-1FqTHF3uZNenbac4MQUbq,,,Prot. 1987/88:46 16 december 1987,https://betalab.kb.se/prot-198788--46/prot_198788__46-098.jp2/_view,prot-1987--e
prot-198889--4,i-112AKZNxQs41vmDCcZtgc3,,,Sovjetunionen har fortfarande trupper i Afghanistan. Enligt uppgift har hälften av de sovjetiska trupperna nu lämnat landet. Enligt Gendveavtalet,https://betalab.kb.se/prot-198889--4/prot_198889__4-009.jp2/_view,prot-1988--e
prot-198889--29,i-1391fvoNZkHDXPipBmgBQ,,,51,https://betalab.kb.se/prot-198889--29/prot_198889__29-051.jp2/_view,prot-1988--e
prot-198889--40,i-15h52eAVLRe8uWKcb7DhJ,,,"Vi har i dag haft en ceremoni, och vi har haft uppe de mänskliga rättigheterna. Jag tycker därför inte att man behöver orda mer om detta. Det vi talat om tidigare i dag borde vara giltigt även när vi kommer till spaningslagen.",https://betalab.kb.se/prot-198889--40/prot_198889__40-104.jp2/_view,prot-1988--e
prot-198990--59,i-11mqzHStAgnUX9yQpwDKq,,,"När nu SJ efter så många år av passivitet låtit banor och materiel förfalla är det inte lätt för regionerna att ta hand om och utveckla järnvägstrafiken. Det är faktiskt en omöjlighet. Staten måste helt enkelt ta sitt ansvar. För att det skall fungera måste staten garantera ett långsiktigt driftstöd till trafiken på stomjärnvägarna. Staten bör också garantera en trafik på Herrljungabanan av minst nuvarande omfattning, och staten bör via banverket ge garantier för upprustning av Herrljungabanan. Snabbtågen bör stanna i Herrljunga.",https://betalab.kb.se/prot-198990--59/prot_198990__59-033.jp2/_view,prot-1989--e
prot-198990--16,i-11xvDDwR2qsv3rnYNUEb7,,,Finansminister KJELL-OLOF FELDT:,https://betalab.kb.se/prot-198990--16/prot_198990__16-024.jp2/_view,prot-1989--e
prot-198990--43,i-14drRUagHwq4SfBbSyGbn,,,Som jag tidigare har sagt tycker jag att man skall säga ett bestämt nej till reklam i Sveriges Radio och att man skall bevara detta företag som ett licens-,https://betalab.kb.se/prot-198990--43/prot_198990__43-040.jp2/_view,prot-1989--e
prot-199091--7,i-112XvKBydRimfs9dpAmcqA,,,Anf. 97 ROLAND LARSSON (c) replik:,,prot-1990--e
prot-199091--33,i-14FTCojEBDx4WcNkr77nW,,,"Det går alltså inte att bara följa upp och se efter vad som kommer att hända när vi använder dem, utan vi måste ta reda på effekterna innan vi introducerar dem fullt ut. Introduktion pågår, så det är ganska bråttom. Vilka beslut har regeringen fattat i det avseendet?",,prot-1990--e
prot-199091--8,i-15ZWLdNza8e5x3LQRfmkU,,,1990/91:43 av Margó Ingvardsson (v) till socialministern om en arbetsgivarperiod i sjukförsäkringen:,,prot-1990--e
prot-199192--25,i-11LZi6AZxyRvqfzEwDzN5,,,Bland dem är faktiskt EES. Det finns i Gudrun,,prot-1991--e
prot-199192--12,i-15Y8tTi9V3zgXR9Ai1rjj,,,även här i Sverige. Vi ser vad som händer med t.ex.,,prot-1991--e
prot-199192--28,i-16ermC1XNdDHpNMd8Mgg8,,,"Flera privata intressenter har visat intresse av att erbjuda en helhetslösning, inkl. huvudsaklig finansiering, avseende Arlandabanan. Vidare finns ett intresse att tillsammans med regeringen och banverket diskutera hur ett sådant privat förslag kan anknytas till övergripande ambitioner om avreglering och konkurrens, och hur en privat monopolsituation undviks. Det senare uppges inte utgöra något problem.",,prot-1991--e
prot-199293--25,i-112PEq2r78iVtgXFSahHnD,,,"Jag har inte heller fått svar på min skriftliga fråga, som jag även upprepade i mitt första inlägg. Skall vi i Sverige i fortsättningen börja handla på överskottsmarknaden? I så fall måste vi inse de konsekvenser som det kan få för den inhemska försvarsindustrin.",,prot-1992--e
prot-199293--42,i-145FYZLfxomyFKTkiL1Lh,,,"Mot bakgrund av vad jag anfört vill vi ha en ändring av 9 kap. 4 a §, skollagen, som vi vill skall lyda:",,prot-1992--e
prot-199293--26,i-145YtKeSz3CFBAVQe3dff,,,Herr talman! Det är mycket fråga om tro och misstro. Tror vi på ett enat Europa? Tror vi på att det ligger ett värde i att människor och nationer samarbetar? Tror vi på att den inre marknaden ger oss ett ökat handelsutbyte och en ökad tillväxt? I så fall skall vi inte börja processen med att säga nej till avtalet.,,prot-1992--e
prot-199394--45,i-1123ghQSrGgPAZNWLiCEuM,,,av talmannen från sammanträdets början t.o.m. 7,,prot-1993--e
prot-199394--40,i-18FbbNjHNvEVfoWLFMKb7,,,När propositionen har fallit finns vår reservation kvar. Den går i linje med vad arbetsgruppen föreslagit. Genom att rösta på vår reservation har regeringspartierna möjlighet att ansluta sig till det som arbetsgruppen kom fram till. Vill ni ha konkurrens tycker jag att ni noga skall överväga om ni inte skall rösta på den.,,prot-1993--e
prot-199394--8,i-1B1FowJTTby9KcTsNvuv8,,,Anf. 26 HADAR CARS (fp):,,prot-1993--e
prot-199495--42,i-13VhapnKPnPiXTe5vRXfV,,,Andersson som representant för ja-sidan säger att de gamla argumenten måste avslutas. Jag förstår det - ni vill glömma de argument som ni hade före folkomröstningen; det har vi hört redan i dag här i kammaren. Det tycker jag är tragiskt.,http://data.riksdagen.se/fil/E5193506-F021-4B3B-849C-573898BDB505#page=102,prot-1994--e
prot-199495--42,i-17UepKV7KkKBhzbXQgXyL,,,skrifterna Ja till Europa 1961 och Många liberaler,http://data.riksdagen.se/fil/E5193506-F021-4B3B-849C-573898BDB505#page=7,prot-1994--e
prot-199495--27,i-1CK8vpCzrZ84LKsXBshrZ,,,Herr talman! Vi har just nu förfrågningar ute om vilka representanter som skall tillsättas från partierna i utredningen. Jag hoppas att utredningen arbetar på ett sådant sätt att hela denna fråga kommer ut till diskussion och så att upplysningen blir tydlig och mycket omfattande. Jag tror att det trots allt är det allra viktigaste för de unga pojkar som riskerar sin framtida hälsa genom att använda dessa preparat av fullständigt orimliga skäl.,http://data.riksdagen.se/fil/3021A15B-6516-4522-A659-B697C1A6B461#page=56,prot-1994--e
prot-199596--17,i-12stk69BvzEtYcTf7tpW1,,,1995/96:86 av Ewa Larsson (mp) till kulturministern om remisstiden för kulturutredningen,http://data.riksdagen.se/fil/A908A7D6-292B-49DF-A48D-1E3679009DEF#page=9,prot-1995--e
prot-199596--41,i-13WRyhwqPFZ596KcSZG33,,,Herr talman! Som jag har påpekat många gånger i denna kammare när vi haft arbetsmarknadspolitiska debatter är det inte inom arbetsmarknadspolitikens ram som nya arbetstillfällen kan skapas. Det är inom andra politikområden. Därför är det glädjande att vi nu har ett betänkande om tillväxt att behandla. För det är just genom tillväxt som förutsättningar skapas för en bättre arbetsmarknad.,http://data.riksdagen.se/fil/2139A071-37F5-4326-823E-5D193885D72B#page=138,prot-1995--e
prot-199596--23,i-14vQYVWUjwQETVV7bDVcw,,,Anf. 20 STIG SANDSTRÖM (v) replik,http://data.riksdagen.se/fil/36A6158D-374F-45D2-9109-D6450C87E87F#page=22,prot-1995--e
prot-199697--32,i-13scbegd1SvWDdeiZV7Gy,,,Men vi riskerar inte bara att tappa kunskap utan också människor som kan ge nya möjligheter för,http://data.riksdagen.se/fil/85E21F32-D259-4BDB-B0EC-6E5AB50338E8#page=34,prot-1996--e
prot-199697--38,i-149sHDPA5U2tNCZ1ZU9pA,,,"Den viktigaste förutsättningen för att riksdagen skall kunna utöva ett aktivt och tidigt inflytande är att få en tidig och bra information från regeringen. Här anser utskottet, och flera har sagt det före mig, att det finns möjligheter för regeringen att förbättra kvaliteten på informationen, att strukturera den bättre och att göra den mer problemorienterad samt att den också skall innehålla regeringens ståndpunkt i den aktuella frågan. Fakta-PM har nämnts. De skall tillställas riksdagen i viktiga frågor. Det är också en skyldighet som utskottet lägger på regeringen.",http://data.riksdagen.se/fil/D8370791-1B9D-4E9B-9EAE-B75013FF71CC#page=104,prot-1996--e
prot-199697--5,i-14BkryGEiDifd4sHuL3yr,,,Tanja Linderborg (v),http://data.riksdagen.se/fil/17D8A015-265F-4335-A3BC-6DC78BAD7365#page=9,prot-1996--e
prot-199798--38,i-12qi2dmcNRtXDbUQdfvxi,,,"Behovet av ett informationsorgan är helt uppenbart, och vi betvivlade att integrationsmyndigheten skulle kunna ta över tidningens sätt att ge denna information.",http://data.riksdagen.se/fil/9CED5853-E947-4AAA-8E1C-7F9CB98F65E0#page=27,prot-1997--e
prot-199798--30,i-17Fnyfk9TG8qzT2fCYDCY,,,"Gösta Svenson, berodde på det enda som ni har erkänt var ett misstag 1991-1994, nämligen att ni var tvungna att släppa kronan. Det var orsaken till den enda ljuspunkt som då fanns.",http://data.riksdagen.se/fil/D691DF2C-F7ED-4729-93EA-A8DC7DD72841#page=97,prot-1997--e
prot-199798--30,i-18yUvsSojV12qXBrhweNa,,,Vi försöker också att fundera litet öppet på vad vi skulle behöva därutöver. Vi tror att man behöver fundera på att hitta en ny ingrediens i socialförsäkringssystemen. Det behövs mer privat sparande och mer av ett försäkringsinslag. Det behövs mer av individ även i dessa stora kollektiva försäkringssystem.,http://data.riksdagen.se/fil/D691DF2C-F7ED-4729-93EA-A8DC7DD72841#page=176,prot-1997--e
prot-199899--33,i-112QxugK71Hr7wpiy1s3UE,,,"På denna punkt finns det all anledning att vara kritisk till den biståndsram som regeringen och de två stödpartierna, Miljöpartiet och Vänsterpartiet, är överens om. Med tanke på hur dessa två partier agerat under förra mandatperioden är jag förundrad över hur platt man nu lagt sig för regeringen när det gäller biståndsramen.",http://data.riksdagen.se/fil/8557D3AC-0AAD-45C2-AB26-F1645EF8D86B#page=15,prot-1998--e
prot-199899--32,i-17vkJsioGciTd9zszLJBb,,,Partivis fördelning av rösterna:,,prot-1998--e
prot-199899--27,i-18sxTmkUpbC2esCk5rKhp,,,Nivåerna i a-kassa och sjukförsäkring är återställda. Kommunerna får 1999 16 miljarder kronor mer än,http://data.riksdagen.se/fil/14951BF2-CE36-431D-B98A-8EFB57F94B8D#page=13,prot-1998--e
prot-19992000--40,i-136KnqzB9ohgvvPCpGxi9,,,Anf. 94 MARIANNE ANDERSSON (c) replik:,http://data.riksdagen.se/fil/A2BABE28-B7E5-4421-8732-52482851AFED#page=87,prot-1999--e
prot-19992000--39,i-14LWLCH7Sg8n9syHMGRGb,,,Herr talman! Det var mycket intressant att höra,http://data.riksdagen.se/fil/71D694DB-79AB-45DE-9E5E-3B28E2F62C32#page=69,prot-1999--e
prot-19992000--24,i-188EFPbqvChpZwPsHf5vB,,,"Nu finns det två förslag att välja mellan, och uppenbarligen klarar inte Vänsterpartiet att välja mellan reservationen från Socialdemokraterna och Miljöpartiet och majoritetsförslaget från de borgerliga. I stället vill man återremittera ärendet. Med tanke på att det finns ideologiska skiljaktigheter mellan partierna är jag väldigt nyfiken på vilken sida som Vänsterpartiet efter ett återremitterande hamnar på i utskottet i den diskussion som där ska föras. Kan en återremiss lösa problemet med en förändrad majoritet i kammaren då",http://data.riksdagen.se/fil/EB76B461-CB0F-495D-A5C5-EE5CB0C50ABF#page=53,prot-1999--e
prot-200001--41,i-116wywPRn8SwFgGSxc949,,,Framför allt är det viktigt att vi kan behålla en svensk sjöfart och en svensk färjenäring. Den är viktig för en omställning av trafiken. Om vi ska klara att lyfta bort mer gods från vägarna måste även sjöfarten kunna vara med och ta hand om det godset.,http://data.riksdagen.se/fil/B0780064-B246-4209-B45C-656B01BF4B05#page=98,prot-2000--e
prot-200001--8,i-11DvQ6d1yeK1vHGRJqmyF,,,"Låt dem skapa möten mellan ämnesområden. Det har varit alldeles för lite av detta. Att man i Uppsala nu skapar en humanistingenjörsutbildning är väldigt positivt. Det är ett träd till i den skogen, men det behövs sannerligen - kreativitet och nya möten.",http://data.riksdagen.se/fil/E9EC2476-E00A-4BAC-A7DB-C2909BA89508#page=25,prot-2000--e
prot-200001--9,i-13PUYJkgsun5aG5zutTMB,,,"Maria Larsson liksom jag, vilket kanske inte Patrik",http://data.riksdagen.se/fil/4A940397-B2C9-45F3-8A03-179A1E6CC162#page=93,prot-2000--e
prot-200102--37,i-117GzoEY2vZvqahWrXybh,,,"58 kinesiska män påträffades döda i en container uppmanade Europeiska rådet EU:s kommande ordförandeland Frankrike att vidta åtgärder för att förhindra att en sådan händelse upprepades. Dödsfallen hade ägt rum i samband med ett olagligt försök att ta sig in i England. Frankrike presenterade två förslag till rättsakter, ett direktiv och ett rambeslut, där syftet var att förstärka kampen mot olaglig invandring och människosmuggling.",http://data.riksdagen.se/fil/997B1514-30FE-46D2-ADF3-E8BB804A7699#page=117,prot-2001--e
prot-200102--40,i-17H4Ywik3RWo2tA2TGF2L,,,Stockholm den 30 november 2001,http://data.riksdagen.se/fil/562FBD50-04AE-4583-A007-6E091E69BB1A#page=1,prot-2001--e
prot-200102--45,i-1869viKiS179WgDk1rLu6,,,"Jag har exempel från min egen kommun, där man har sålt av väldigt stora arealer till enstaka personer.",http://data.riksdagen.se/fil/9AE407D6-5673-4C06-8B0A-BCBD48F42D0E#page=26,prot-2001--e
prot-200203--38,i-1121RBDdPaz7k8RjBJqnEV,,,Jag har noterat att de borgerliga partierna i riksdagens finansutskott har en gemensam reservation om en parlamentarisk arbetsgrupp som ska titta på förutsättningarna för att komma fram till gemensamma socialförsäkringssystem. Jag kan förstå att inte minst,http://data.riksdagen.se/fil/E6386FD7-5DDD-4AA2-A839-6581BD238C3D#page=34,prot-2002--e
prot-200203--13,i-13F1wEY9sLYVrTkvSMrbH,,,"Fru talman! Jag tror att de är mycket väl medvetna om detta, och det kanske Marietta de Pourbaix-",http://data.riksdagen.se/fil/331A55EA-3BD9-4D5F-936B-ACA9E4FE0A45#page=117,prot-2002--e
prot-200203--39,i-13ioUFomBpkaoUxF4GZ9f,,,"Men det är inte bara höjda priser och en ökad sårbarhet som blir följden av detta felaktiga beslut. Miljön påverkas också, eftersom det under överskådlig tid är endast kol- och oljeeldade kraftverk som kan ersätta det effektbortfall som en avveckling av kärnkraften medför. Visserligen exporterar vi stora delar av våra utsläpp till i första hand Danmark, men anser näringsministern att det är förenligt med Sveriges åtagande enligt Kyotoprotokollet att föra en energipolitik som ökar koldioxidutsläppen i världen?",http://data.riksdagen.se/fil/3C53F4CA-7555-42D2-B815-22AB650EBC37#page=15,prot-2002--e
prot-200304--51,i-11zEswiHVbfdmevqLNoRs,,,"Det finns tydliga försök som har gjorts när det gäller reparation av fönster och som till exempel har medfört att ett kopplat tvåglasfönster från 1930 har gått från 2,6 i U-värde till 1,77. Ni i skatteutskottet vet ju väl vad de här värdena är för någonting. Det finns 1880-talsfönster som har gått från 2,44 till 1,6 i U-värde. Det här är exempel från undersökningar som finns publicerade i en rapport från Lunds universitet och Sveriges Provnings- och Forskningsinstitut. Det är mot den bakgrunden som jag i min motion föreslog värdet 1,8 för bidrag.",http://data.riksdagen.se/fil/A9B59A80-4BA9-40FA-AF3E-45B740F8ED1D#page=85,prot-2003--e
